"REF_DATE","GEO","DGUID","Vehicle Type","Fuel Type","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","New Brunswick","2021A000213","Other vehicles, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858448","5.13.4.1","0","","","","0"
"2020","New Brunswick","2021A000213","Other vehicles, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858449","5.13.5.1","0","","","","0"
"2020","New Brunswick","2021A000213","Other vehicles, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858450","5.13.6.1","0","","","","0"
"2020","New Brunswick","2021A000213","Other vehicles, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858451","5.13.7.1","2","","","","0"
"2020","New Brunswick","2021A000213","Total, vehicles weighing 11,794 kilograms or more","All fuel types","Number of vehicles","Number","223","units","0","v1446858452","5.14.1.1","13832","","","","0"
"2020","New Brunswick","2021A000213","Total, vehicles weighing 11,794 kilograms or more","Gasoline","Number of vehicles","Number","223","units","0","v1446858453","5.14.2.1","","x","","","0"
"2020","New Brunswick","2021A000213","Total, vehicles weighing 11,794 kilograms or more","Diesel","Number of vehicles","Number","223","units","0","v1446858454","5.14.3.1","","x","","","0"
"2020","New Brunswick","2021A000213","Total, vehicles weighing 11,794 kilograms or more","Battery electric","Number of vehicles","Number","223","units","0","v1446858455","5.14.4.1","","x","","","0"
"2020","New Brunswick","2021A000213","Total, vehicles weighing 11,794 kilograms or more","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858456","5.14.5.1","","x","","","0"
"2020","New Brunswick","2021A000213","Total, vehicles weighing 11,794 kilograms or more","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858457","5.14.6.1","","x","","","0"
"2020","New Brunswick","2021A000213","Total, vehicles weighing 11,794 kilograms or more","Other fuel types","Number of vehicles","Number","223","units","0","v1446858458","5.14.7.1","","x","","","0"
"2020","New Brunswick","2021A000213","Buses","All fuel types","Number of vehicles","Number","223","units","0","v1446858459","5.15.1.1","1822","","","","0"
"2020","New Brunswick","2021A000213","Buses","Gasoline","Number of vehicles","Number","223","units","0","v1446858460","5.15.2.1","","x","","","0"
"2020","New Brunswick","2021A000213","Buses","Diesel","Number of vehicles","Number","223","units","0","v1446858461","5.15.3.1","","x","","","0"
"2020","New Brunswick","2021A000213","Buses","Battery electric","Number of vehicles","Number","223","units","0","v1446858462","5.15.4.1","","x","","","0"
"2020","New Brunswick","2021A000213","Buses","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858463","5.15.5.1","","x","","","0"
"2020","New Brunswick","2021A000213","Buses","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858464","5.15.6.1","","x","","","0"
"2020","New Brunswick","2021A000213","Buses","Other fuel types","Number of vehicles","Number","223","units","0","v1446858465","5.15.7.1","","x","","","0"
"2020","New Brunswick","2021A000213","Motorcycles and mopeds","All fuel types","Number of vehicles","Number","223","units","0","v1446858466","5.21.1.1","20839","","","","0"
"2020","New Brunswick","2021A000213","Motorcycles and mopeds","Gasoline","Number of vehicles","Number","223","units","0","v1446858467","5.21.2.1","","x","","","0"
"2020","New Brunswick","2021A000213","Motorcycles and mopeds","Diesel","Number of vehicles","Number","223","units","0","v1446858468","5.21.3.1","","x","","","0"
"2020","New Brunswick","2021A000213","Motorcycles and mopeds","Battery electric","Number of vehicles","Number","223","units","0","v1446858469","5.21.4.1","","x","","","0"
"2020","New Brunswick","2021A000213","Motorcycles and mopeds","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858470","5.21.5.1","","x","","","0"
"2020","New Brunswick","2021A000213","Motorcycles and mopeds","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858471","5.21.6.1","","x","","","0"
"2020","New Brunswick","2021A000213","Motorcycles and mopeds","Other fuel types","Number of vehicles","Number","223","units","0","v1446858472","5.21.7.1","","x","","","0"
"2020","Quebec","2021A000224","Total, road motor vehicle registrations","All fuel types","Number of vehicles","Number","223","units","0","v1446858473","6.1.1.1","5913745","","","","0"
"2020","Quebec","2021A000224","Total, road motor vehicle registrations","Gasoline","Number of vehicles","Number","223","units","0","v1446858474","6.1.2.1","5509166","","","","0"
"2020","Quebec","2021A000224","Total, road motor vehicle registrations","Diesel","Number of vehicles","Number","223","units","0","v1446858475","6.1.3.1","266029","","","","0"
"2020","Quebec","2021A000224","Total, road motor vehicle registrations","Battery electric","Number of vehicles","Number","223","units","0","v1446858476","6.1.4.1","42769","","","","0"
"2020","Quebec","2021A000224","Total, road motor vehicle registrations","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858477","6.1.5.1","55889","","","","0"
"2020","Quebec","2021A000224","Total, road motor vehicle registrations","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858478","6.1.6.1","38738","","","","0"
"2020","Quebec","2021A000224","Total, road motor vehicle registrations","Other fuel types","Number of vehicles","Number","223","units","0","v1446858479","6.1.7.1","1154","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858480","6.2.1.1","5510658","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858481","6.2.2.1","5255989","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858482","6.2.3.1","117381","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858483","6.2.4.1","42522","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858484","6.2.5.1","55887","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858485","6.2.6.1","38738","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858486","6.2.7.1","141","","","","0"
"2020","Quebec","2021A000224","Passenger cars, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858487","6.3.1.1","2753928","","","","0"
"2020","Quebec","2021A000224","Passenger cars, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858488","6.3.2.1","2624901","","","","0"
"2020","Quebec","2021A000224","Passenger cars, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858489","6.3.3.1","26222","","","","0"
"2020","Quebec","2021A000224","Passenger cars, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858490","6.3.4.1","34925","","","","0"
"2020","Quebec","2021A000224","Passenger cars, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858491","6.3.5.1","37505","","","","0"
"2020","Quebec","2021A000224","Passenger cars, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858492","6.3.6.1","30313","","","","0"
"2020","Quebec","2021A000224","Passenger cars, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858493","6.3.7.1","62","","","","0"
"2020","Quebec","2021A000224","Multi-purpose vehicles, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858494","6.4.1.1","1784760","","","","0"
"2020","Quebec","2021A000224","Multi-purpose vehicles, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858495","6.4.2.1","1734801","","","","0"
"2020","Quebec","2021A000224","Multi-purpose vehicles, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858496","6.4.3.1","16660","","","","0"
"2020","Quebec","2021A000224","Multi-purpose vehicles, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858497","6.4.4.1","7593","","","","0"
"2020","Quebec","2021A000224","Multi-purpose vehicles, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858498","6.4.5.1","18281","","","","0"
"2020","Quebec","2021A000224","Multi-purpose vehicles, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858499","6.4.6.1","7423","","","","0"
"2020","Quebec","2021A000224","Multi-purpose vehicles, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858500","6.4.7.1","2","","","","0"
"2020","Quebec","2021A000224","Pickup trucks, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858501","6.5.1.1","604308","","","","0"
"2020","Quebec","2021A000224","Pickup trucks, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858502","6.5.2.1","544366","","","","0"
"2020","Quebec","2021A000224","Pickup trucks, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858503","6.5.3.1","59853","","","","0"
"2020","Quebec","2021A000224","Pickup trucks, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858504","6.5.4.1","2","","","","0"
"2020","Quebec","2021A000224","Pickup trucks, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858505","6.5.5.1","83","","","","0"
"2020","Quebec","2021A000224","Pickup trucks, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858506","6.5.6.1","0","","","","0"
"2020","Quebec","2021A000224","Pickup trucks, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858507","6.5.7.1","4","","","","0"
"2020","Quebec","2021A000224","Vans, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858508","6.6.1.1","366428","","","","0"
"2020","Quebec","2021A000224","Vans, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858509","6.6.2.1","351053","","","","0"
"2020","Quebec","2021A000224","Vans, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858510","6.6.3.1","14288","","","","0"
"2020","Quebec","2021A000224","Vans, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858511","6.6.4.1","2","","","","0"
"2020","Quebec","2021A000224","Vans, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858512","6.6.5.1","18","","","","0"
"2020","Quebec","2021A000224","Vans, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858513","6.6.6.1","1002","","","","0"
"2020","Quebec","2021A000224","Vans, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858514","6.6.7.1","65","","","","0"
"2020","Quebec","2021A000224","Other vehicles, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858515","6.7.1.1","1234","","","","0"
"2020","Quebec","2021A000224","Other vehicles, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858516","6.7.2.1","868","","","","0"
"2020","Quebec","2021A000224","Other vehicles, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858517","6.7.3.1","358","","","","0"
"2020","Quebec","2021A000224","Other vehicles, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858518","6.7.4.1","0","","","","0"
"2020","Quebec","2021A000224","Other vehicles, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858519","6.7.5.1","0","","","","0"
"2020","Quebec","2021A000224","Other vehicles, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858520","6.7.6.1","0","","","","0"
"2020","Quebec","2021A000224","Other vehicles, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858521","6.7.7.1","8","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858522","6.8.1.1","66885","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858523","6.8.2.1","28141","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858524","6.8.3.1","38724","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858525","6.8.4.1","3","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858526","6.8.5.1","0","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858527","6.8.6.1","0","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858528","6.8.7.1","17","","","","0"
"2020","Quebec","2021A000224","Passenger cars, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858529","6.9.1.1","0","","","","0"
"2020","Quebec","2021A000224","Passenger cars, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858530","6.9.2.1","0","","","","0"
"2020","Quebec","2021A000224","Passenger cars, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858531","6.9.3.1","0","","","","0"
"2020","Quebec","2021A000224","Passenger cars, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858532","6.9.4.1","0","","","","0"
"2020","Quebec","2021A000224","Passenger cars, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858533","6.9.5.1","0","","","","0"
"2020","Quebec","2021A000224","Passenger cars, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858534","6.9.6.1","0","","","","0"
"2020","Quebec","2021A000224","Passenger cars, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858535","6.9.7.1","0","","","","0"
"2020","Quebec","2021A000224","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858536","6.10.1.1","81","","","","0"
"2020","Quebec","2021A000224","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858537","6.10.2.1","32","","","","0"
"2020","Quebec","2021A000224","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858538","6.10.3.1","49","","","","0"
"2020","Quebec","2021A000224","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858539","6.10.4.1","0","","","","0"
"2020","Quebec","2021A000224","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858540","6.10.5.1","0","","","","0"
"2020","Quebec","2021A000224","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858541","6.10.6.1","0","","","","0"
"2020","Quebec","2021A000224","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858542","6.10.7.1","0","","","","0"
"2020","Quebec","2021A000224","Pickup trucks, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858543","6.11.1.1","19851","","","","0"
"2020","Quebec","2021A000224","Pickup trucks, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858544","6.11.2.1","4575","","","","0"
"2020","Quebec","2021A000224","Pickup trucks, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858545","6.11.3.1","15276","","","","0"
"2020","Quebec","2021A000224","Pickup trucks, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858546","6.11.4.1","0","","","","0"
"2020","Quebec","2021A000224","Pickup trucks, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858547","6.11.5.1","0","","","","0"
"2020","Quebec","2021A000224","Pickup trucks, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858548","6.11.6.1","0","","","","0"
"2020","Quebec","2021A000224","Pickup trucks, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858549","6.11.7.1","0","","","","0"
"2020","Quebec","2021A000224","Vans, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858550","6.12.1.1","21834","","","","0"
"2020","Quebec","2021A000224","Vans, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858551","6.12.2.1","15748","","","","0"
"2020","Quebec","2021A000224","Vans, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858552","6.12.3.1","6066","","","","0"
"2020","Quebec","2021A000224","Vans, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858553","6.12.4.1","3","","","","0"
"2020","Quebec","2021A000224","Vans, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858554","6.12.5.1","0","","","","0"
"2020","Quebec","2021A000224","Vans, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858555","6.12.6.1","0","","","","0"
"2020","Quebec","2021A000224","Vans, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858556","6.12.7.1","17","","","","0"
"2020","Quebec","2021A000224","Other vehicles, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858557","6.13.1.1","25119","","","","0"
"2020","Quebec","2021A000224","Other vehicles, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858558","6.13.2.1","7786","","","","0"
"2020","Quebec","2021A000224","Other vehicles, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858559","6.13.3.1","17333","","","","0"
"2020","Quebec","2021A000224","Other vehicles, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858560","6.13.4.1","0","","","","0"
"2020","Quebec","2021A000224","Other vehicles, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858561","6.13.5.1","0","","","","0"
"2020","Quebec","2021A000224","Other vehicles, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858562","6.13.6.1","0","","","","0"
"2020","Quebec","2021A000224","Other vehicles, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858563","6.13.7.1","0","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing 11,794 kilograms or more","All fuel types","Number of vehicles","Number","223","units","0","v1446858564","6.14.1.1","99009","","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing 11,794 kilograms or more","Gasoline","Number of vehicles","Number","223","units","0","v1446858565","6.14.2.1","","x","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing 11,794 kilograms or more","Diesel","Number of vehicles","Number","223","units","0","v1446858566","6.14.3.1","","x","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing 11,794 kilograms or more","Battery electric","Number of vehicles","Number","223","units","0","v1446858567","6.14.4.1","","x","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing 11,794 kilograms or more","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858568","6.14.5.1","","x","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing 11,794 kilograms or more","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858569","6.14.6.1","","x","","","0"
"2020","Quebec","2021A000224","Total, vehicles weighing 11,794 kilograms or more","Other fuel types","Number of vehicles","Number","223","units","0","v1446858570","6.14.7.1","","x","","","0"
"2020","Quebec","2021A000224","Buses","All fuel types","Number of vehicles","Number","223","units","0","v1446858571","6.15.1.1","14421","","","","0"
"2020","Quebec","2021A000224","Buses","Gasoline","Number of vehicles","Number","223","units","0","v1446858572","6.15.2.1","","x","","","0"
"2020","Quebec","2021A000224","Buses","Diesel","Number of vehicles","Number","223","units","0","v1446858573","6.15.3.1","","x","","","0"
"2020","Quebec","2021A000224","Buses","Battery electric","Number of vehicles","Number","223","units","0","v1446858574","6.15.4.1","","x","","","0"
"2020","Quebec","2021A000224","Buses","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858575","6.15.5.1","","x","","","0"
"2020","Quebec","2021A000224","Buses","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858576","6.15.6.1","","x","","","0"
"2020","Quebec","2021A000224","Buses","Other fuel types","Number of vehicles","Number","223","units","0","v1446858577","6.15.7.1","","x","","","0"
"2020","Quebec","2021A000224","Motorcycles and mopeds","All fuel types","Number of vehicles","Number","223","units","0","v1446858578","6.21.1.1","222772","","","","0"
"2020","Quebec","2021A000224","Motorcycles and mopeds","Gasoline","Number of vehicles","Number","223","units","0","v1446858579","6.21.2.1","","x","","","0"
"2020","Quebec","2021A000224","Motorcycles and mopeds","Diesel","Number of vehicles","Number","223","units","0","v1446858580","6.21.3.1","","x","","","0"
"2020","Quebec","2021A000224","Motorcycles and mopeds","Battery electric","Number of vehicles","Number","223","units","0","v1446858581","6.21.4.1","","x","","","0"
"2020","Quebec","2021A000224","Motorcycles and mopeds","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858582","6.21.5.1","","x","","","0"
"2020","Quebec","2021A000224","Motorcycles and mopeds","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858583","6.21.6.1","","x","","","0"
"2020","Quebec","2021A000224","Motorcycles and mopeds","Other fuel types","Number of vehicles","Number","223","units","0","v1446858584","6.21.7.1","","x","","","0"
"2020","Ontario","2021A000235","Total, road motor vehicle registrations","All fuel types","Number of vehicles","Number","223","units","0","v1446858585","7.1.1.1","9335112","","","","0"
"2020","Ontario","2021A000235","Total, road motor vehicle registrations","Gasoline","Number of vehicles","Number","223","units","0","v1446858586","7.1.2.1","8724432","","","","0"
"2020","Ontario","2021A000235","Total, road motor vehicle registrations","Diesel","Number of vehicles","Number","223","units","0","v1446858587","7.1.3.1","469517","","","","0"
"2020","Ontario","2021A000235","Total, road motor vehicle registrations","Battery electric","Number of vehicles","Number","223","units","0","v1446858588","7.1.4.1","24606","","","","0"
"2020","Ontario","2021A000235","Total, road motor vehicle registrations","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858589","7.1.5.1","93715","","","","0"
"2020","Ontario","2021A000235","Total, road motor vehicle registrations","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858590","7.1.6.1","21647","","","","0"
"2020","Ontario","2021A000235","Total, road motor vehicle registrations","Other fuel types","Number of vehicles","Number","223","units","0","v1446858591","7.1.7.1","1195","","","","0"
"2020","Ontario","2021A000235","Total, vehicles weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858592","7.2.1.1","8788860","","","","0"
"2020","Ontario","2021A000235","Total, vehicles weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858593","7.2.2.1","8438178","","","","0"
"2020","Ontario","2021A000235","Total, vehicles weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858594","7.2.3.1","210552","","","","0"
"2020","Ontario","2021A000235","Total, vehicles weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858595","7.2.4.1","24568","","","","0"
"2020","Ontario","2021A000235","Total, vehicles weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858596","7.2.5.1","93714","","","","0"
"2020","Ontario","2021A000235","Total, vehicles weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858597","7.2.6.1","21647","","","","0"
"2020","Ontario","2021A000235","Total, vehicles weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858598","7.2.7.1","201","","","","0"
"2020","Ontario","2021A000235","Passenger cars, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858599","7.3.1.1","3679498","","","","0"
"2020","Ontario","2021A000235","Passenger cars, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858600","7.3.2.1","3531418","","","","0"
"2020","Ontario","2021A000235","Passenger cars, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858601","7.3.3.1","49920","","","","0"
"2020","Ontario","2021A000235","Passenger cars, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858602","7.3.4.1","19849","","","","0"
"2020","Ontario","2021A000235","Passenger cars, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858603","7.3.5.1","62407","","","","0"
"2020","Ontario","2021A000235","Passenger cars, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858604","7.3.6.1","15890","","","","0"
"2020","Ontario","2021A000235","Passenger cars, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858605","7.3.7.1","14","","","","0"
"2020","Ontario","2021A000235","Multi-purpose vehicles, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858606","7.4.1.1","3185339","","","","0"
"2020","Ontario","2021A000235","Multi-purpose vehicles, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858607","7.4.2.1","3098325","","","","0"
"2020","Ontario","2021A000235","Multi-purpose vehicles, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858608","7.4.3.1","46982","","","","0"
"2020","Ontario","2021A000235","Multi-purpose vehicles, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446858609","7.4.4.1","4704","","","","0"
"2020","Ontario","2021A000235","Multi-purpose vehicles, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446858610","7.4.5.1","30982","","","","0"
"2020","Ontario","2021A000235","Multi-purpose vehicles, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446858611","7.4.6.1","4342","","","","0"
"2020","Ontario","2021A000235","Multi-purpose vehicles, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446858612","7.4.7.1","4","","","","0"
"2020","Ontario","2021A000235","Pickup trucks, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446858613","7.5.1.1","1190209","","","","0"
"2020","Ontario","2021A000235","Pickup trucks, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446858614","7.5.2.1","1095828","","","","0"
"2020","Ontario","2021A000235","Pickup trucks, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446858615","7.5.3.1","94088","","","","0"
